id,edad,experiencia_laboral_anios,ingresos_mensuales,integrantes_familia,tdc_monto_promedio_mensual,escolaridad,hipoteca_monto_total,posee_prestamo,uso_portal,uso_tdc
1606,54,28,83000,3,800,Superior,0,0,1,0
1607,35,10,33000,4,1700,Superior,870000,0,1,0
1608,55,29,21000,4,700,Medio Superior,0,0,0,0
1609,36,10,35000,2,300,Superior,980000,0,1,0
1610,66,41,105000,1,800,Medio Superior,0,0,1,1
1611,38,14,75264,1,800,Elemental,0,0,0,1
1612,58,32,75000,2,2300,Medio Superior,0,0,0,0
1613,41,17,33000,1,700,Superior,1040000,0,0,0
1614,60,34,37030,4,1700,Elemental,0,0,1,0
1615,47,23,70066,1,2600,Elemental,0,0,1,1
1616,62,36,63000,1,2500,Medio Superior,0,0,0,0
1617,48,23,54222,4,3100,Elemental,0,1,1,0
1618,61,36,44000,4,2100,Superior,0,0,0,0
1619,29,3,29000,3,1000,Superior,0,0,1,1
1620,45,21,29000,1,300,Medio Superior,0,0,1,0
1621,39,14,13240,2,15974,Elemental,0,0,1,0
1622,31,6,53000,4,2200,Superior,1140000,0,1,0
1623,39,14,12214,2,12768,Elemental,0,0,1,0
1624,63,38,153000,1,1300,Superior,4550000,0,0,0
1625,28,2,24662,2,300,Elemental,0,0,1,0
1626,56,30,15089,2,700,Elemental,0,0,1,0
1627,31,6,180000,2,6700,Superior,0,0,1,0
1628,46,20,61277,3,700,Elemental,0,0,1,1
1629,42,18,90000,4,800,Superior,2450000,0,1,0
1630,53,29,154000,4,7400,Medio Superior,0,1,0,0
1631,41,17,75708,2,1800,Elemental,0,0,1,1
1632,61,36,123742,1,2600,Elemental,0,1,0,1
1633,31,5,66989,2,3100,Elemental,0,1,1,0
1634,62,38,41366,1,0,Elemental,0,0,0,0
1635,59,34,6855,3,1300,Elemental,1040000,0,1,1
1636,49,24,70000,1,2900,Superior,0,0,0,0
1637,65,39,100000,4,1700,Medio Superior,0,0,0,1
1638,30,6,193000,3,6300,Medio Superior,0,1,1,0
1639,32,7,125000,1,0,Superior,0,0,1,1
1640,56,31,68000,2,0,Medio Superior,0,0,1,0
1641,36,10,55000,1,2000,Superior,950000,0,1,0
1642,58,34,152000,4,3600,Medio Superior,0,1,1,0
1643,27,3,84000,3,1500,Superior,0,0,1,1
1644,41,16,12899,2,15270,Medio Superior,0,0,1,0
1645,59,35,33000,4,400,Superior,1310000,0,0,1
1646,56,32,64280,4,1000,Elemental,900000,0,1,0
1647,52,26,93000,1,2400,Superior,0,0,1,0
1648,35,5,68000,4,1800,Medio Superior,0,0,1,0
1649,47,21,61828,2,1700,Elemental,0,0,0,1
1650,29,4,40082,1,800,Elemental,0,0,1,0
1651,31,6,53636,4,2200,Elemental,1060000,0,1,0
1652,62,36,158000,2,6300,Medio Superior,0,1,1,0
1653,48,18,182000,4,6000,Medio Superior,0,1,1,0
1654,26,1,24000,2,900,Medio Superior,1230000,0,0,1
1655,60,34,102000,2,2000,Superior,0,0,1,1
1656,35,11,53000,3,2800,Superior,0,0,0,0
1657,40,15,175000,2,3300,Superior,0,0,1,0
1658,31,5,28000,3,1000,Superior,0,0,1,0
1659,50,25,11217,4,14351,Superior,0,0,1,0
1660,33,7,139000,1,4000,Medio Superior,1060000,1,1,1
1661,37,11,34000,3,900,Superior,0,0,1,0
1662,38,14,64000,1,1500,Medio Superior,0,0,1,1
1663,63,38,59683,4,100,Elemental,0,0,0,0
1664,57,32,28597,3,500,Elemental,0,0,1,0
1665,61,35,63000,1,1600,Superior,0,0,1,0
1666,37,12,100000,3,1200,Medio Superior,3410000,0,1,1
1667,51,25,161294,2,4200,Elemental,0,1,1,0
1668,44,20,22000,1,1000,Superior,910000,0,0,0
1669,63,37,7819,1,800,Elemental,0,0,0,1
1670,43,18,13091,2,11806,Elemental,0,0,1,1
1671,38,14,16233,4,12949,Elemental,1010000,0,1,0
1672,34,9,20000,4,1100,Medio Superior,0,0,1,0
1673,48,23,173000,3,200,Superior,0,1,1,1
1674,29,5,81000,2,2500,Superior,0,0,0,1
1675,37,11,107694,2,800,Elemental,4210000,1,1,0
1676,60,35,119000,2,3900,Superior,0,0,1,0
1677,46,20,74000,4,2600,Medio Superior,1040000,0,1,0
1678,34,10,32444,1,1500,Elemental,1310000,0,0,0
1679,56,30,73000,2,1100,Superior,0,0,1,0
1680,57,31,114000,4,5200,Superior,0,1,1,0
1681,62,36,44000,2,1000,Medio Superior,0,0,1,0
1682,32,8,141000,2,4330,Superior,0,0,0,0
1683,51,26,11527,2,12749,Superior,1030000,0,1,0
1684,55,29,33000,2,400,Medio Superior,0,0,1,0
1685,60,34,83000,2,2000,Superior,2490000,0,0,0
1686,40,16,89000,4,800,Superior,1550000,0,1,0
1687,62,38,39000,4,2200,Superior,0,0,1,0
1688,63,39,83000,3,2000,Medio Superior,0,0,1,1
1689,60,34,108000,2,2000,Superior,3590000,0,1,0
1690,59,34,16475,3,13707,Elemental,0,0,1,1
1691,26,1,102000,1,1900,Superior,0,0,0,0
1692,56,32,48000,1,1600,Medio Superior,0,0,0,1
1693,58,32,32000,3,1400,Superior,0,0,1,0
1694,57,31,43000,1,200,Superior,0,0,0,0
1695,48,23,24520,4,400,Elemental,1180000,0,0,0
1696,30,6,184000,1,6000,Superior,0,0,1,0
1697,45,21,140000,2,7600,Superior,1320000,0,0,0
1698,64,38,22859,3,700,Elemental,0,0,1,1
1699,44,20,149000,1,1700,Superior,0,0,1,0
1700,51,25,12151,4,12273,Medio Superior,0,0,0,1
1701,43,16,53354,3,2330,Elemental,0,0,0,0
1702,29,3,80823,4,1800,Elemental,0,0,0,0
1703,56,30,122000,2,500,Superior,0,0,0,1
1704,65,41,40000,3,100,Medio Superior,0,0,1,0
1705,46,22,198000,2,6670,Superior,0,0,1,1
1706,48,24,53902,4,1400,Elemental,0,0,0,1
1707,56,31,84000,1,100,Medio Superior,0,0,1,0
1708,61,37,18672,3,400,Elemental,0,0,0,1
1709,46,20,14668,4,16078,Medio Superior,0,0,0,1
1710,58,34,88000,2,1600,Superior,0,0,1,1
1711,31,5,18374,2,300,Elemental,1310000,0,1,1
1712,27,3,201000,1,6330,Superior,1580000,0,1,0
1713,44,20,20000,1,1400,Medio Superior,0,0,0,0
1714,44,20,12145,1,11543,Superior,0,0,1,0
1715,51,27,155000,2,400,Superior,1070000,0,1,1
1716,39,13,15490,3,200,Elemental,0,0,1,0
1717,32,8,200000,2,6500,Superior,5650000,0,1,0
1718,33,7,66299,1,2700,Elemental,2330000,0,0,0
1719,40,16,15624,4,12762,Elemental,0,0,1,1
1720,36,12,188000,2,6500,Superior,0,0,1,1
1721,52,28,11427,1,16292,Superior,0,0,1,0
1722,54,29,59000,2,2300,Medio Superior,1520000,0,1,0
1723,26,2,72000,4,2600,Superior,0,0,1,0
1724,39,15,55000,1,1500,Medio Superior,0,0,1,0
1725,46,19,16264,3,670,Elemental,0,0,1,0
1726,57,32,19000,1,1300,Superior,0,0,1,0
1727,59,33,71000,2,2300,Medio Superior,1500000,0,1,1
1728,52,26,43070,2,1500,Elemental,0,0,0,1
1729,52,26,28000,1,300,Medio Superior,0,0,1,0
1730,50,20,25000,4,400,Medio Superior,0,0,1,0
1731,41,17,51000,2,600,Medio Superior,0,0,0,1
1732,43,19,125000,3,2400,Superior,0,1,1,0
1733,25,0,66309,2,1800,Elemental,3190000,0,1,1
1734,40,16,125000,2,2200,Superior,0,0,1,0
1735,35,10,79000,4,2100,Medio Superior,1820000,0,1,0
1736,60,36,25501,3,400,Elemental,0,0,1,1
1737,57,31,131000,2,2700,Superior,3940000,0,1,1
1738,44,19,45281,1,200,Elemental,2300000,0,0,0
1739,61,36,38000,3,900,Medio Superior,820000,0,1,1
1740,33,7,83000,1,2500,Superior,0,0,1,1
1741,45,20,59000,1,2400,Superior,0,0,1,0
1742,45,21,121000,1,4700,Superior,0,0,1,0
1743,64,38,42000,2,700,Medio Superior,1370000,0,1,0
1744,50,24,32000,4,1800,Superior,1090000,0,1,0
1745,28,3,29000,4,800,Superior,1350000,0,1,0
1746,37,12,34653,2,1100,Elemental,0,0,0,1
1747,62,36,25000,3,300,Medio Superior,0,0,1,1
1748,29,5,11371,4,12209,Elemental,890000,0,0,1
1749,49,23,57350,3,700,Elemental,1510000,0,1,0
1750,46,22,52000,2,2100,Medio Superior,2210000,0,0,0
1751,60,34,48747,4,1700,Elemental,2290000,0,0,0
1752,55,31,25000,2,200,Superior,0,0,1,0
1753,33,8,155000,1,7400,Medio Superior,0,1,0,0
1754,53,29,25000,2,400,Superior,0,0,1,0
1755,50,24,80000,4,4900,Superior,0,0,1,0
1756,28,3,44282,4,1700,Elemental,0,0,1,1
1757,42,17,23000,2,0,Medio Superior,0,0,0,0
1758,33,9,60000,1,1200,Superior,0,0,1,1
1759,40,14,54000,2,700,Superior,0,0,1,0
1760,31,6,44000,4,800,Superior,0,0,1,0
1761,41,16,22592,4,0,Elemental,0,0,1,0
1762,52,27,30366,2,2000,Elemental,1210000,0,0,1
1763,65,35,55000,4,1670,Medio Superior,890000,0,1,1
1764,48,24,134000,1,5000,Superior,0,0,1,1
1765,45,21,30778,3,600,Elemental,0,0,1,0
1766,26,0,149000,2,7200,Superior,1540000,0,1,0
1767,64,38,22000,2,200,Medio Superior,0,0,0,0
1768,41,14,49139,3,2330,Elemental,0,0,1,0
1769,43,18,128000,4,5300,Superior,840000,1,0,0
1770,60,36,62000,4,2200,Superior,0,0,1,0
1771,62,37,12525,1,11658,Superior,940000,0,0,0
1772,46,21,11353,2,11810,Medio Superior,0,0,1,0
1773,36,11,6769,2,300,Elemental,1190000,0,0,0
1774,31,5,28000,4,800,Superior,0,0,1,0
1775,43,18,83000,3,500,Medio Superior,0,0,1,1
1776,46,22,73000,1,800,Medio Superior,1170000,0,0,0
1777,50,26,29992,4,1100,Elemental,1510000,0,1,0
1778,52,27,22954,2,700,Elemental,1140000,0,1,1
1779,27,3,20578,3,1000,Elemental,0,0,0,0
1780,34,9,68000,1,2800,Superior,0,0,1,0
1781,49,24,82000,1,2900,Superior,2670000,0,1,0
1782,52,26,12692,2,14545,Elemental,0,0,0,1
1783,37,11,60000,2,2800,Superior,1810000,0,0,1
1784,53,27,192000,1,1700,Superior,6010000,0,1,0
1785,54,29,119000,3,2000,Superior,0,1,0,0
1786,29,3,190000,2,4500,Superior,0,0,1,0
1787,35,11,28604,1,1500,Elemental,0,0,0,0
1788,32,6,44000,4,200,Superior,0,0,1,1
1789,38,13,23000,4,200,Medio Superior,0,0,1,0
1790,44,20,171000,4,700,Superior,5670000,1,1,1
1791,44,20,43000,1,300,Medio Superior,0,0,1,1
1792,48,22,139000,1,0,Superior,0,0,1,1
1793,46,20,118000,1,5700,Superior,0,0,1,1
1794,35,9,113000,3,800,Medio Superior,0,1,1,0
1795,56,32,98000,3,3900,Medio Superior,0,1,0,0
1796,49,24,70000,1,2900,Superior,0,0,1,1
1797,57,32,42000,2,2100,Medio Superior,0,0,1,0
1798,35,10,143000,1,8600,Superior,0,0,1,1
1799,44,20,185000,3,2700,Superior,0,1,1,0
1800,38,14,15845,4,400,Elemental,1000000,0,1,0
1801,57,33,45000,3,1500,Superior,1810000,0,1,1
1802,35,10,53023,1,2600,Elemental,0,0,0,0
1803,29,3,121000,2,1300,Superior,0,0,1,0
1804,58,32,59000,1,1600,Superior,0,0,1,0
1805,40,16,64000,4,2670,Superior,0,0,1,0
1806,51,26,14416,2,10431,Superior,1140000,0,1,0
1807,61,36,13784,1,14410,Superior,0,0,1,0
1808,46,20,61000,2,400,Medio Superior,0,0,1,0
1809,55,31,50000,4,1500,Superior,0,0,1,0
1810,35,10,79000,4,2100,Medio Superior,0,0,1,0
1811,60,34,35000,1,200,Superior,0,0,1,0
1812,28,3,15278,4,11212,Medio Superior,0,0,1,0
1813,43,19,128000,1,4700,Superior,0,0,1,0
1814,61,36,55000,3,900,Medio Superior,0,0,1,1
1815,48,22,44906,3,700,Elemental,0,0,1,0
1816,65,39,18000,2,400,Superior,0,0,1,1
1817,45,19,63730,2,1700,Elemental,0,0,1,0
1818,36,11,13140,4,14188,Medio Superior,0,0,1,1
1819,45,20,62000,2,2200,Medio Superior,0,0,1,0
1820,60,34,59000,1,1600,Superior,2310000,0,1,0
1821,47,22,25000,1,100,Superior,1480000,0,1,0
1822,32,7,54000,4,1300,Superior,0,0,1,0
1823,48,23,81991,1,5100,Elemental,860000,1,1,0
1824,33,8,125000,1,0,Superior,0,0,1,1
1825,49,23,165491,4,8300,Elemental,0,1,0,1
1826,56,32,161000,1,5800,Medio Superior,0,1,0,0
1827,59,33,35000,1,200,Superior,1710000,0,0,0
1828,56,30,113000,2,2700,Superior,3520000,0,0,1
1829,30,4,17468,2,300,Elemental,0,0,0,0
1830,59,29,45000,3,2000,Medio Superior,0,0,1,0
1831,38,13,119000,2,7800,Superior,2210000,0,1,0
1832,47,22,23833,4,400,Elemental,1150000,0,1,1
1833,54,29,58049,4,3800,Elemental,0,0,1,0
1834,34,9,178000,1,800,Medio Superior,0,1,0,0
1835,41,16,11338,2,15552,Elemental,1180000,0,0,0
1836,47,23,171000,2,1400,Superior,2840000,0,1,1
1837,44,19,74000,4,1900,Medio Superior,0,0,0,0
1838,43,18,103000,3,1000,Superior,1800000,0,1,1
1839,31,7,99000,1,4000,Superior,0,0,1,0
1840,28,2,43000,4,1300,Medio Superior,0,0,1,1
1841,55,25,23000,4,400,Medio Superior,880000,0,0,0
1842,42,17,64315,1,100,Elemental,1990000,0,1,1
1843,53,29,60423,1,2700,Elemental,2560000,0,1,0
1844,30,6,154000,1,6000,Superior,0,0,0,0
1845,65,40,21000,3,100,Medio Superior,0,0,0,1
1846,43,18,65000,2,2200,Medio Superior,0,0,1,0
1847,56,32,12711,1,13137,Elemental,0,0,1,0
1848,25,0,52000,3,2600,Medio Superior,1590000,0,0,0
1849,35,10,30000,3,1300,Superior,0,0,1,1
1850,50,26,32716,1,1600,Elemental,0,0,1,0
1851,36,10,20000,4,300,Superior,970000,0,1,0
1852,34,8,35488,4,2200,Elemental,0,0,0,1
1853,32,6,54000,4,1800,Medio Superior,1670000,0,1,0
1854,51,25,60000,4,2600,Superior,970000,0,1,0
1855,52,25,27152,3,1000,Elemental,0,0,1,0
1856,65,39,24924,3,700,Elemental,0,0,1,1
1857,51,24,11189,2,15527,Elemental,0,0,1,0
1858,37,13,68724,1,800,Elemental,0,0,0,1
1859,35,11,65000,3,2800,Superior,2400000,0,1,0
1860,67,41,20000,2,400,Superior,800000,0,0,0
1861,30,6,179000,3,4900,Superior,1420000,1,1,0
1862,62,38,161000,1,2900,Superior,0,0,1,1
1863,42,17,82000,1,3700,Medio Superior,0,0,1,0
1864,48,22,35017,1,1200,Elemental,1120000,0,1,0
1865,61,36,61000,2,2800,Superior,0,0,0,0
1866,36,6,90000,4,1800,Medio Superior,0,0,1,0
1867,48,24,56416,1,2600,Elemental,3340000,0,1,0
1868,65,39,21000,2,400,Superior,0,0,0,0
1869,25,1,118000,1,5400,Superior,0,0,1,1
1870,55,30,35950,2,2000,Elemental,0,0,1,0
1871,63,37,110000,1,4100,Medio Superior,0,1,1,0
1872,31,5,73461,4,1800,Elemental,2680000,0,0,0
1873,43,17,98000,3,1100,Superior,0,0,1,0
1874,28,4,35586,3,700,Elemental,800000,0,1,0
1875,37,11,55440,3,900,Elemental,2180000,0,1,1
1876,27,3,112000,3,2500,Superior,3890000,0,1,0
1877,62,38,123000,1,2900,Superior,0,0,1,0
1878,51,24,52911,1,2670,Elemental,0,0,1,0
1879,56,30,59000,3,800,Superior,1590000,0,1,0
1880,56,30,46895,3,1700,Elemental,0,0,0,0
1881,44,19,49000,4,1900,Medio Superior,890000,0,1,0
1882,46,19,54228,3,2670,Elemental,0,0,0,0
1883,56,32,125000,3,600,Superior,3420000,1,1,1
1884,56,30,185000,1,2900,Superior,0,0,0,0
1885,57,33,163000,1,7400,Superior,0,0,1,0
1886,31,6,19000,4,1100,Medio Superior,1040000,0,1,1
1887,65,41,83865,4,1700,Elemental,0,0,0,0
1888,31,7,63108,2,2000,Elemental,0,0,1,1
1889,36,10,93000,1,2800,Medio Superior,0,0,1,0
1890,56,30,111000,4,300,Superior,3720000,1,1,0
1891,52,27,184000,1,8100,Superior,0,0,1,0
1892,42,18,37584,4,2200,Elemental,0,0,0,0
1893,55,30,55000,3,1700,Superior,0,0,0,1
1894,49,24,11144,1,10529,Medio Superior,1010000,0,1,0
1895,51,25,29000,4,100,Superior,0,0,1,1
1896,26,2,72000,4,2600,Superior,0,0,1,0
1897,32,7,55274,1,2600,Elemental,0,0,0,1
1898,54,29,98000,1,100,Medio Superior,0,0,0,0
1899,50,24,43000,4,100,Superior,0,0,1,0
1900,59,33,34000,1,200,Superior,0,0,1,0
1901,61,36,13237,4,15674,Elemental,0,0,1,0
1902,43,19,201000,2,6670,Superior,0,0,1,0
1903,39,14,85000,3,1200,Medio Superior,1070000,0,1,1
1904,56,26,50000,3,1400,Medio Superior,0,0,1,0
1905,38,14,91000,2,0,Superior,0,0,1,0
1906,25,-1,112000,2,2000,Superior,2410000,0,1,0
1907,42,17,98000,2,400,Superior,2750000,0,1,0
1908,42,18,115000,1,300,Superior,0,0,1,0
1909,50,26,13351,4,15974,Elemental,1120000,0,1,0
1910,56,30,69151,3,1700,Elemental,0,0,0,1
1911,43,18,83000,2,3800,Medio Superior,1120000,0,1,0
1912,60,35,45964,3,500,Elemental,0,0,0,0
1913,42,16,171977,3,4800,Elemental,0,1,1,0
1914,57,33,134000,4,900,Superior,1980000,1,1,0
1915,48,24,46303,1,1600,Elemental,1860000,0,1,0
1916,37,11,69000,3,2100,Superior,0,0,0,0
1917,57,32,64000,3,1600,Medio Superior,0,0,1,0
1918,62,32,53000,4,1670,Medio Superior,1420000,0,1,0
1919,39,9,118000,2,6000,Medio Superior,2460000,1,1,1
1920,38,13,17313,2,11837,Elemental,1200000,0,0,1
1921,54,28,31000,2,400,Medio Superior,0,0,1,0
1922,45,21,63000,1,800,Medio Superior,2450000,0,1,1
1923,39,15,25000,1,1400,Medio Superior,0,0,1,0
1924,45,19,22000,1,200,Superior,0,0,1,0
1925,62,38,78000,1,1800,Medio Superior,0,0,1,0
1926,43,19,81000,1,300,Superior,2180000,0,1,0
1927,30,6,35302,1,2400,Elemental,0,0,1,0
1928,35,10,62000,3,2300,Superior,0,0,0,0
1929,58,34,35000,1,1200,Medio Superior,0,0,1,0
1930,44,19,30000,1,600,Medio Superior,0,0,1,0
1931,56,29,37349,3,1000,Elemental,0,0,1,0
1932,28,2,140000,2,2000,Superior,0,0,1,0
1933,64,39,73000,3,2400,Superior,1850000,0,0,0
1934,63,39,34658,4,1200,Elemental,0,0,1,0
1935,44,20,69000,1,800,Medio Superior,0,0,1,1
1936,34,9,191000,1,4800,Medio Superior,0,1,1,1
1937,50,24,53189,3,3000,Elemental,0,0,1,0
1938,51,25,181000,1,3300,Medio Superior,5890000,1,1,0
1939,30,4,38000,1,1900,Medio Superior,0,0,1,0
1940,55,31,23000,2,200,Superior,0,0,1,0
1941,57,33,55000,1,1800,Medio Superior,0,0,1,0
1942,43,19,58000,2,3200,Superior,0,0,1,0
1943,61,36,16974,2,500,Elemental,0,0,1,0
1944,49,23,39000,4,2600,Superior,0,0,1,0
1945,52,28,25223,3,1900,Elemental,830000,0,1,1
1946,57,33,30000,3,1500,Superior,1510000,0,1,0
1947,53,23,58000,4,2000,Medio Superior,0,0,1,1
1948,52,28,62000,1,1800,Medio Superior,2310000,0,1,0
1949,39,15,62000,4,2400,Superior,860000,0,0,0
1950,58,34,19000,1,1200,Medio Superior,0,0,0,0
1951,36,12,27062,1,1500,Elemental,0,0,0,0
1952,45,21,84000,4,2000,Medio Superior,0,0,1,1
1953,30,5,44879,1,2600,Elemental,0,0,1,0
1954,49,25,22000,4,200,Superior,830000,0,1,0
1955,44,20,81000,4,2000,Medio Superior,2770000,0,1,0
1956,43,17,18935,3,500,Elemental,0,0,1,0
1957,42,18,89000,4,800,Superior,1840000,0,0,0
1958,29,4,121000,2,3300,Superior,0,0,1,0
1959,28,2,42000,1,1500,Superior,0,0,1,1
1960,50,24,130000,1,1000,Superior,0,0,0,0
1961,44,19,23060,4,0,Elemental,0,0,1,0
1962,52,26,114000,1,4900,Superior,0,0,1,0
1963,28,4,155000,1,6330,Superior,0,0,1,0
1964,62,38,50000,2,1100,Superior,0,0,0,1
1965,34,10,20032,1,1500,Elemental,1110000,0,0,1
1966,45,20,94000,3,500,Medio Superior,0,0,1,0
1967,52,26,82532,2,2400,Elemental,0,0,0,0
1968,43,18,89000,3,500,Medio Superior,1080000,0,0,1
1969,54,24,49000,1,1400,Medio Superior,0,0,1,0
1970,64,38,115000,1,2000,Superior,0,0,1,1
1971,27,3,148000,1,1500,Superior,3970000,0,1,1
1972,42,17,33271,4,1100,Elemental,2030000,0,0,1
1973,28,2,114000,4,2100,Medio Superior,0,0,1,0
1974,47,22,14142,2,10999,Superior,780000,0,0,0
1975,39,13,63000,4,200,Medio Superior,2420000,0,0,0
1976,29,3,113000,2,200,Superior,0,0,1,1
1977,39,13,80000,2,1800,Superior,0,0,1,0
1978,41,15,54000,3,500,Medio Superior,0,0,1,1
1979,37,11,32000,2,1400,Medio Superior,0,0,1,0
1980,41,17,11098,1,13895,Superior,0,0,0,0
1981,45,19,141000,1,2400,Superior,0,0,1,0
1982,52,26,58695,3,3000,Elemental,0,0,1,0
1983,58,33,18000,3,100,Elemental,1100000,0,1,0
1984,31,5,20000,2,300,Superior,0,0,1,0
1985,26,1,44625,4,1700,Elemental,1750000,0,1,0
1986,31,7,24007,4,400,Elemental,790000,0,0,0
1987,42,17,114000,2,400,Superior,0,0,1,0
1988,56,31,38453,3,2000,Elemental,0,0,1,1
1989,52,28,18000,1,300,Superior,1200000,0,1,0
1990,59,35,55000,1,1800,Medio Superior,0,0,1,0
1991,32,8,29000,1,200,Medio Superior,760000,0,1,1
1992,46,22,30000,3,500,Superior,0,0,1,0
1993,52,28,38000,2,800,Superior,0,0,1,1
1994,30,5,122000,2,3100,Superior,0,0,0,0
1995,32,8,183000,1,6000,Superior,0,0,0,0
1996,35,11,32200,1,2400,Elemental,0,0,0,0
1997,49,24,38000,1,1400,Medio Superior,0,0,0,0
1998,54,30,61000,1,1800,Medio Superior,0,0,1,0
1999,56,32,103000,3,4000,Medio Superior,0,1,1,0
2000,48,22,59441,2,2400,Elemental,0,0,1,0
2001,28,2,11558,1,12803,Elemental,0,0,1,0
2002,44,17,97122,2,3250,Elemental,0,1,0,1
2003,30,4,142000,3,4200,Superior,3590000,1,1,0
2004,44,20,124000,1,4700,Superior,0,0,1,1
2005,30,4,44000,1,1900,Medio Superior,1430000,0,1,0
2006,47,23,148000,2,6500,Elemental,0,1,1,1
2007,64,39,42979,4,100,Elemental,0,0,1,1
2008,48,21,44316,3,2000,Elemental,0,0,1,1
2009,63,38,31000,1,1100,Medio Superior,1250000,0,1,0
2010,25,0,99000,1,1900,Superior,3230000,0,1,0
2011,61,36,41000,2,1500,Superior,0,0,0,0
2012,46,21,31639,4,0,Elemental,0,0,1,0
2013,57,31,51000,1,1400,Superior,0,0,1,1
2014,40,15,52000,3,800,Medio Superior,1130000,0,1,0
2015,49,19,169000,3,5670,Medio Superior,1670000,1,0,1
2016,30,5,141000,1,800,Superior,0,0,1,0
2017,41,17,93000,4,800,Superior,2180000,0,1,0
2018,42,15,16368,3,15938,Elemental,0,0,0,0
2019,63,39,160000,2,2100,Superior,0,0,1,1
2020,43,17,44000,1,200,Superior,0,0,1,0
2021,59,34,33000,3,200,Superior,0,0,0,0
2022,46,20,103000,4,4800,Medio Superior,0,1,1,0
2023,33,3,71000,4,1800,Medio Superior,2360000,0,0,0
2024,55,29,55000,1,200,Superior,1510000,0,1,0
2025,36,12,113000,4,200,Superior,0,1,1,0
2026,47,20,62326,3,2000,Elemental,1850000,0,0,0
2027,59,33,61043,2,700,Elemental,0,0,1,0
2028,38,12,179000,2,0,Superior,3800000,0,0,0
2029,42,17,12645,2,14355,Medio Superior,0,0,1,0
2030,30,3,47537,4,2000,Elemental,0,0,1,0
2031,63,38,111000,2,3900,Superior,2070000,0,1,1
2032,60,35,80000,3,500,Superior,0,0,1,0
2033,62,37,32000,3,200,Superior,0,0,1,1
2034,49,23,83000,1,300,Superior,0,0,1,1
2035,59,33,66357,4,1900,Elemental,3290000,0,0,0
2036,36,10,29000,4,1000,Superior,0,0,1,1
2037,46,19,11809,3,13491,Elemental,0,0,1,0
2038,35,8,42690,2,1000,Elemental,0,0,0,1
2039,50,24,150000,1,7300,Superior,0,0,1,1
2040,51,25,32000,2,400,Medio Superior,0,0,1,0
2041,41,16,91000,3,500,Medio Superior,0,0,0,0
2042,45,20,150069,3,8500,Elemental,5350000,1,0,0
2043,41,17,121000,1,300,Superior,0,0,1,0
2044,57,32,25000,2,200,Medio Superior,0,0,1,1
2045,51,25,102000,1,300,Superior,0,0,1,0
2046,52,28,35595,4,900,Elemental,1070000,0,1,0
2047,43,16,126374,3,8000,Elemental,0,1,1,1
2048,63,38,108126,3,4000,Elemental,0,1,0,1
2049,28,4,28832,1,1800,Elemental,0,0,1,1
2050,43,18,62982,4,1100,Elemental,0,0,1,0
2051,41,15,29000,2,800,Medio Superior,980000,0,0,0
2052,34,8,38000,4,200,Superior,0,0,1,0
2053,28,3,120000,1,800,Superior,1700000,0,0,0
2054,58,32,85000,2,2000,Superior,1610000,0,1,1
2055,39,15,89000,2,1900,Superior,0,0,1,0
2056,49,23,25000,1,1400,Medio Superior,0,0,1,0
2057,33,8,20000,3,1300,Superior,830000,0,0,1
2058,37,12,125000,2,3900,Superior,0,0,1,1
2059,33,7,18000,1,600,Medio Superior,0,0,0,0
2060,28,3,173000,2,6700,Superior,2220000,0,1,0
2061,54,29,34000,4,100,Medio Superior,0,0,1,1
2062,63,38,128787,4,4900,Elemental,1110000,1,0,0
2063,57,31,55000,3,2500,Superior,2190000,0,1,1
2064,56,30,32000,2,400,Medio Superior,0,0,1,0
2065,54,29,65000,4,1800,Medio Superior,0,0,1,1
2066,29,5,83000,3,1500,Superior,0,0,1,1
2067,41,16,23313,2,1400,Elemental,0,0,0,1
2068,58,32,180000,1,2900,Superior,0,0,0,1
2069,61,37,14888,2,11052,Medio Superior,0,0,1,0
2070,30,4,35000,4,800,Superior,0,0,1,1
2071,62,37,95000,3,500,Superior,0,0,1,0
2072,52,28,83000,1,0,Superior,0,0,1,0
2073,29,3,39000,4,200,Superior,1370000,0,1,1
2074,46,20,54000,1,700,Medio Superior,1540000,0,1,1
2075,52,27,81000,1,1300,Medio Superior,2930000,0,1,1
2076,40,16,53000,4,2000,Medio Superior,0,0,0,0
2077,49,23,119000,1,7300,Superior,3980000,0,0,0
2078,34,9,160000,4,8000,Medio Superior,0,1,0,1
2079,35,11,12441,2,11856,Elemental,0,0,0,0
2080,26,2,40000,1,1000,Medio Superior,0,0,1,0
2081,65,40,48239,4,100,Elemental,0,0,1,0
2082,52,27,38122,1,1300,Elemental,0,0,0,0
2083,32,7,43969,4,2000,Elemental,0,0,1,0
2084,31,7,38000,1,200,Medio Superior,0,0,1,0
2085,36,9,38470,4,1000,Elemental,1010000,0,1,0
2086,50,24,37834,3,600,Elemental,1170000,0,1,0
2087,36,12,67392,1,800,Elemental,0,0,1,1
2088,51,27,158543,2,6900,Elemental,3430000,1,1,0
2089,39,9,29000,3,2000,Medio Superior,1510000,0,0,0
2090,53,29,62576,1,2700,Elemental,0,0,1,0
2091,50,25,79000,1,2900,Superior,3070000,0,0,1
2092,31,4,35036,1,2000,Elemental,0,0,1,0
2093,53,23,19000,4,400,Medio Superior,840000,0,1,0
2094,48,23,75000,4,3600,Medio Superior,0,0,1,1
